word	tag	freq_a1	freq_a2	freq_b1	freq_b2	freq_c1	freq_c2	freq_total	
rattachement	N	0.0	0.0	0.0	0.0	6.1515	0.0	0.1083	
rattacher	V	0.4014	0.5168	8.7808	0.0	12.3029	0.0	5.6065	
rattrapage	N	0.0	0.0	0.0	0.0	3.2084	0.0	0.0665	
rattraper	V	11.1606	35.1899	11.1657	20.4692	12.4046	0.0	22.6378	
raté	A	0.0	0.0	1.3115	0.0	0.0	0.0	0.2449	
raté	N	0.0	0.0	0.2366	0.0	0.0	0.0	0.0349	
rauquer	V	0.0	0.0	0.0	2.1142	0.0	0.0	0.0483	
ravage	N	0.0	0.0	0.1812	0.0	19.4525	0.0	1.6149	
ravager	V	0.0	0.0	0.0	0.7062	3.1012	9.6228	0.7205	
ravageur	A	0.0	0.0	0.6802	0.0	0.0	0.0	0.0626	
ravalement	N	0.0	0.2117	0.0	0.0	0.0	0.0	0.0107	
rave	N	0.0	0.0	0.0	2.3018	0.0	0.0	0.1397	
raves	N	0.0	0.0	0.0	13.8111	0.0	0.0	0.838	
ravigoter	V	0.0	0.0	0.0	0.7062	0.0	0.0	0.0161	
ravin	N	0.0	0.0	0.0554	0.0	0.0	0.0	0.0051	
ravioli	N	0.0	0.0	0.4809	0.0	0.0	0.0	0.0443	
ravir	V	0.0	0.2117	15.6821	0.0	19.6975	6.4938	7.1362	
ravissant	A	0.0	3.889	0.0	0.0	0.0	0.0	0.5611	
ravisseur	N	0.0	0.0	0.4152	0.0	0.0	0.0	0.0382	
ravitailler	V	0.0	0.0	0.0818	0.0	0.0	0.0	0.0075	
raviver	V	0.0	0.0	0.0	0.0	0.0	12.9876	0.0316	
ravoir	V	0.0	2.2214	0.0	0.0	0.0	0.0	0.1121	
rayon	N	0.0	22.7764	19.5822	2.1187	41.0675	96.3631	22.8402	
rayonnement	N	0.5025	0.0	0.0906	6.0554	4.101	0.0	2.4969	
rayonner	V	0.0	0.0	0.0	14.0699	0.0	0.0	0.6933	
rayure	N	0.0	0.2206	0.0	2.4776	0.0	0.0	0.7273	
raz	N	0.0	0.0	0.1637	0.0	3.2084	0.0	0.4878	
raï	N	0.0	8.4091	0.0	0.0	0.0	0.0	1.1398	
re	N	0.0	0.0	1.4582	0.0	0.0	0.0	0.1342	
reality - show	N	0.0	0.9626	0.0	0.0	0.0	0.0	0.0486	
rebelle	A	0.0	0.6939	0.0	0.7062	15.5058	0.0	2.0979	
rebelle	N	0.0	0.7405	1.7859	1.4125	3.1012	0.0	2.3078	
rebeller	V	0.0	0.0	0.0	0.0	6.2023	0.0	0.1092	
rebondir	V	0.0	0.7405	0.0	3.0277	3.2084	0.0	1.5041	
rebondissant	A	0.0	0.0	0.2041	0.0	0.0	0.0	0.0188	
rebondissement	N	0.0	0.0	0.0	0.8259	0.0	0.0	0.0189	
rebord	N	0.0	0.0	0.3401	0.0	0.0	0.0	0.0313	
reboucher	V	0.0	0.0	0.2916	0.0	0.0	0.0	0.0268	
rebut	N	0.0	0.0	0.0	1.1509	0.0	9.6228	0.5226	
rebutant	A	0.0	0.0	0.2366	0.0	0.0	0.0	0.0349	
rebuter	V	0.0	0.0	0.3401	0.0	0.0	0.0	0.0313	
recaler	V	0.0	0.0	0.0	0.0	2.0505	0.0	0.0361	
receler	V	0.0	0.3702	0.2076	0.0	0.0	0.0	0.3325	
recensement	N	0.0	0.0	0.0	0.0	6.1515	0.0	0.1083	
recenser	V	0.0	0.2439	2.952	22.6036	8.2019	154.1931	11.6784	
recension	N	0.0	0.0	0.0	0.0	0.0	28.8683	0.0702	
recentrer	V	0.0	0.2117	0.0	0.0	0.0	0.0	0.0107	
recette	N	1.1453	19.3159	18.185	9.0831	29.5463	0.0	19.0947	
recevable	A	0.0	0.0	0.3618	0.0	0.0	0.0	0.0333	
recevoir	V	98.2402	203.9612	304.5506	177.5625	369.6523	187.4754	243.2782	
recharge	N	0.0	0.0	0.7236	0.0	0.0	0.0	0.0666	
recharger	V	0.0	0.0	4.658	1.5139	0.0	0.0	1.3068	
recheche	N	164.1817	78.5247	241.5816	152.4184	779.6883	1129.4118	308.8946	
rechercher	V	33.5892	47.9146	40.754	20.8262	57.7047	44.2742	47.2099	
reclure	V	0.0	0.0	0.0	0.0	0.0	38.491	0.0936	
recoin	N	0.0	0.0	0.0	10.5688	0.0	0.0	0.7034	
recombiner	V	0.0	0.0	0.0	0.0	3.1012	0.0	0.0546	
recommandation	N	0.5025	0.0618	12.0011	0.0	14.569	0.0	5.7244	
recommander	V	0.5025	22.6959	22.761	3.0277	46.1996	48.0277	22.5017	
recommencer	V	28.7398	40.8557	23.1231	56.1677	29.7295	0.0	38.971	
recomposer	V	7.6086	0.331	6.5583	0.0	0.0	48.1138	8.165	
recomposition	N	0.0	0.0	0.3618	0.0	0.0	0.0	0.0333	
recompter	V	0.4068	0.0	0.0	0.0	0.0	0.0	0.0078	
reconductible	A	0.0	0.0	0.4152	0.0	0.0	0.0	0.0382	
reconduire	V	0.5727	0.5168	1.4582	2.6847	0.0	0.0	2.8912	
reconfigurer	V	0.0	0.0	0.4809	0.0	0.0	9.6228	0.4664	
reconnaissable	A	0.0	3.6517	0.0	0.5285	0.0	0.0	0.9934	
reconnaissance	N	0.0	8.5749	7.2704	8.8358	8.2019	0.0	10.3413	
reconnaissant	A	0.0	0.9626	5.2664	1.0571	0.0	0.0	2.8715	
reconnaître	V	24.5418	358.9714	277.8364	406.1858	265.8814	198.0997	277.8825	
reconnu	A	0.0	0.0	0.0	0.0	6.1515	0.0	0.1083	
reconquérir	V	0.0	0.0	0.0	0.0	3.1012	0.0	0.0546	
reconstituer	V	0.0	0.2114	0.2366	0.0	10.2669	6.4938	1.6562	
reconstitution	N	0.0	0.4228	0.0	0.0	0.0	4.1173	0.5578	
reconstruction	N	0.0	0.0	0.0	0.0	9.6252	0.0	0.1995	
reconstruire	V	0.0	0.0	0.7097	0.5285	3.2084	6.4938	2.2219	
reconversion	N	0.0	0.2439	0.0	1.4125	0.0	0.0	0.4747	
recopier	V	1.0953	0.0303	3.3542	1.5139	0.0	0.0	2.5489	
record	N	0.0	25.2005	1.464	44.8425	3.1012	0.0	11.1629	
recorriger	V	0.0	0.0	0.0	3.0277	0.0	0.0	0.0691	
recoucher	V	0.0	0.0	0.1155	0.0	0.0	0.0	0.0106	
recoudre	V	0.0	0.0	0.0	1.3414	0.0	0.0	0.0306	
recouper	V	0.7622	0.0	0.0	0.0	0.0	19.4814	0.7668	
recourir	V	0.0	0.0	4.9444	3.0277	31.4551	22.517	6.628	
recours	N	0.0	1.2702	0.0	3.0277	66.6715	12.9876	6.3	
recouvrir	V	26.527	2.5121	22.8184	1.5139	15.1776	12.9876	16.3794	
recru	A	0.0	0.0	0.0	0.0	0.0	9.6228	0.0234	
recrutement	N	0.0	0.0	0.0	15.1386	6.1515	38.491	4.0596	
recruter	V	0.0	0.2114	0.0	3.0277	10.2524	19.2455	3.1165	
recruteur	N	1.3242	1.6171	0.0	0.0	0.0	0.0	0.8616	
recré	N	0.3158	0.0	0.0	0.0	0.0	0.0	0.0061	
recré	V	0.0	0.4228	1.4582	0.0	26.2593	0.0	3.4807	
rectangle	N	0.0	0.0	1.0854	0.0	0.0	0.0	0.0999	
rectangulaire	A	0.0	0.0	0.4809	0.0	9.3035	0.0	0.8948	
rectorat	N	0.0	0.0	0.4809	0.0	0.0	0.0	0.0443	
recueil	N	2.4086	0.5168	0.2405	1.5856	26.9096	0.0	3.8973	
recueillement	N	0.0	0.0	0.3401	0.0	0.0	0.0	0.0313	
recueillir	V	0.0	0.6418	26.6717	19.8046	50.677	154.1931	24.8096	
recul	N	0.0	0.0	5.4592	0.7062	0.0	19.2455	2.8127	
reculer	V	3.7354	6.1315	31.2496	26.8691	24.2475	19.4814	22.8261	
reculé	A	0.0	0.0	0.0	0.0	23.2672	0.0	0.8095	
recyclage	N	0.0	2.8047	1.9237	0.0	0.0	0.0	2.2844	
recycler	V	0.0	1.4819	1.9237	0.0	0.0	28.8683	3.8799	
recyclé	A	0.0	0.4234	0.0	0.0	0.0	0.0	0.0214	
redescendre	V	0.0	14.4468	9.6068	55.4652	0.0	0.0	16.8913	
redessiner	V	0.0	0.0	0.0	0.5285	0.0	0.0	0.0121	
redevable	A	0.0	0.0	0.0	0.0	3.2084	0.0	0.0665	
redevance	N	0.0	0.0	0.0	0.0	3.2084	0.0	0.0665	
redevenir	V	0.3158	51.2399	11.0095	2.4776	0.0	0.0	15.9692	
rediffuser	V	0.0	0.0	0.0	4.9436	0.0	0.0	0.1129	
redire	V	0.0	0.0	0.2366	0.8949	0.0	0.0	0.3326	
rediscuter	V	1.3242	0.0	0.0	0.0	0.0	0.0	0.0255	
redistribuer	V	0.0	0.0	0.0	0.0	6.1515	0.0	0.1083	
redistribution	N	0.0	0.4879	0.0	0.0	0.0	0.0	0.0246	
redonner	V	0.4014	1.5161	0.0	0.6707	1.6042	0.0	1.9308	
redoublement	N	0.0	1.2634	0.0	0.0	0.0	0.0	0.0638	
redoubler	V	1.718	0.1897	0.6228	7.0375	9.3035	0.0	4.7825	
redoutable	A	0.0	0.0	0.0	0.0	10.2669	0.0	0.3679	
redouter	V	0.0	0.0	12.8582	0.0	15.7275	0.0	4.4288	
redresser	V	0.3983	1.1107	3.0992	0.0	0.0	0.0	2.3684	
redresseur	N	0.0	0.0	1.0203	0.0	0.0	0.0	0.0939	
redécouvrir	V	0.0	0.0	6.0102	0.0	20.4505	0.0	2.6086	
refaire	V	1.005	19.0503	41.107	4.7828	25.7756	0.0	22.0242	
refermer	V	0.0	53.395	16.5848	89.049	1.6042	0.0	33.1566	
refiler	V	0.0	0.0	0.0	0.0	1.6042	0.0	0.0333	
reflet	N	0.0	1.1107	0.3401	1.6517	6.2023	6.176	3.6777	
refléchir	V	0.0	0.0	0.3401	0.0	0.0	0.0	0.0313	
refléchir	V	0.0	0.0	1.8184	0.0	6.1515	0.0	1.2502	
reformer	V	0.0	0.0	0.0	0.0	6.2023	0.0	0.1092	
reformuler	V	0.0	0.0	0.0	9.0831	2.0505	0.0	0.829	
refoulement	N	0.0	0.0	0.0	0.0	3.1012	0.0	0.0546	
refouler	V	0.0	0.0	8.8849	3.0277	0.0	0.0	2.78	
refoulé	N	0.0	0.0	0.0	0.0	1.6042	0.0	0.0333	
refrain	N	1.1453	0.0	1.7498	0.7062	6.2023	2.0587	3.6917	
refroidi	N	0.0	0.0	0.0	0.0	3.1012	0.0	0.0546	
refroidir	V	0.0	0.0	0.0	0.0	62.4654	0.0	2.4582	
refroidissement	N	0.0	0.0	3.7572	0.0	19.6134	0.0	2.5865	
refuge	N	0.7622	0.3469	15.4972	0.0	0.0	0.0	5.664	
refus	N	0.0	0.0	23.9641	4.2374	52.5187	19.2455	14.6604	
refuser	V	61.1149	100.2722	254.819	125.371	119.5166	136.4037	157.0461	
regagner	V	0.0	0.7796	3.4579	0.0	0.0	0.0	1.7066	
regard	N	17.8784	166.5318	191.8784	241.3223	173.2703	9.6228	156.6113	
regarder	V	1276.6328	1436.1211	599.6003	791.6963	368.8272	134.7185	882.2405	
regardez	PREP	0.0	6.7191	0.0	0.0	3.1012	0.0	1.425	
regent	X	0.0	0.4879	0.0	0.0	0.0	0.0	0.0246	
reggae	N	0.4996	0.4879	9.8558	0.0	0.0	0.0	3.7357	
registre	N	0.0	0.0	0.6028	0.0	0.0	28.8683	1.0454	
regret	N	0.0	11.0392	0.6802	1.1509	21.7081	0.0	6.6804	
regrettable	A	0.0	0.0	1.835	0.0	6.2023	0.0	1.0625	
regretter	V	16.3251	44.3057	32.7238	26.5325	120.2996	9.6228	45.1327	
regroupement	N	0.0	0.0	0.0	8.4175	3.2084	0.0	1.3041	
regrouper	V	0.5025	11.0048	4.4437	8.5241	94.3999	126.4605	20.9485	
rehaussement	N	0.0	0.0	0.0	0.0	0.0	19.4814	0.0474	
rehausser	V	0.0	0.0	0.2405	0.0	0.0	0.0	0.0221	
rein	N	0.0	0.0	0.231	3.0277	0.0	19.2455	1.3763	
reine	N	113.911	224.5114	98.3186	0.0	0.0	8.2347	138.0916	
reinette	N	0.5025	0.0	0.0	0.0	0.0	0.0	0.0097	
rejaillir	V	0.0	0.7405	0.0	0.0	1.6042	0.0	0.4044	
rejet	N	0.0	0.0	10.7989	4.5416	12.7628	28.8683	7.1177	
rejeter	V	0.0	4.2326	32.2509	12.0033	30.8494	0.0	17.0568	
rejoindre	V	1.1385	60.33	52.8464	69.3041	189.0467	72.7833	66.9637	
rejouer	V	0.0	0.0	0.2076	0.0	0.0	0.0	0.0191	
relais	N	0.0	0.0618	0.6802	0.0	45.9504	136.4037	8.8776	
relancer	V	0.0	0.0	0.0	1.5139	3.1012	6.4938	0.711	
relater	V	0.0	0.0	5.2176	0.7062	16.042	0.0	4.9787	
relatif	N	0.0	0.0	0.0	0.0	2.0505	0.0	0.0361	
relatif	A	0.0	0.0	50.5564	12.1109	36.6567	54.0717	24.8113	
relation	N	0.0	5.7918	42.268	21.194	76.5801	96.2275	35.5344	
relationnel	A	0.0	0.0	0.0	0.0	0.0	9.6228	0.0234	
relations	N	8.0878	0.5054	65.6621	43.4294	52.3355	87.2204	38.5453	
relativement	ADV	0.0	0.0	9.2988	4.5416	14.3534	0.0	5.9114	
relativité	N	0.0	0.0	0.4732	0.0	6.2023	0.0	0.7311	
relaxation	N	0.0	0.0	0.0	0.0	1.6042	0.0	0.0333	
relaxe	N	0.0	0.0	0.0	0.0	3.2084	0.0	0.0665	
relaxer	V	0.9991	0.0	0.0	0.0	0.0	0.0	0.0192	
relayer	V	0.0	0.0	0.0	1.7264	4.8126	0.0	1.0731	
relecture	N	0.0	0.0	0.0	0.0	8.2019	0.0	0.1444	
relent	N	0.0	0.0	0.0	0.0	12.4046	0.0	0.2184	
relever	V	0.0	46.0875	47.4051	104.7362	121.22	206.6608	64.8911	
relever	N	0.0	0.0	0.4152	0.0	0.0	0.0	0.0382	
relevé	N	0.0	0.0	0.0906	0.0	0.0	0.0	0.0083	
relief	N	0.0	0.0	0.7236	1.5139	49.2438	0.0	3.8704	
relier	V	0.0	6.3998	2.1228	12.1109	18.6069	19.2455	9.9289	
religieusement	ADV	0.0	0.0	0.4732	0.0	0.0	0.0	0.0698	
religieux	A	0.4068	37.0044	91.9567	24.9247	100.9647	0.0	53.2765	
religieux	N	0.4996	15.4154	9.2636	0.0	0.0	9.6228	7.6396	
religion	N	12.4405	3.2088	77.3267	0.0	20.5337	38.491	34.7428	
relique	N	0.0	1.2835	1.4472	0.0	3.1012	0.0	1.7548	
relire	V	0.0	0.0	2.2627	1.3414	9.6252	0.0	3.3197	
relocalisation	N	0.0	0.0	0.2076	0.0	0.0	0.0	0.0191	
relogement	N	0.0	0.0	0.4092	0.0	0.0	0.0	0.0377	
reloger	V	0.0	0.0	9.6704	0.0	0.0	0.0	1.6569	
relooking	N	0.0	1.9052	0.0	0.0	1.6042	0.0	0.4505	
reloquetter	V	0.0	0.0	0.0	0.0	1.6042	0.0	0.0333	
relouer	V	0.0	0.0	0.0	0.0	3.2084	0.0	0.0665	
relâche	N	0.0	0.0	0.0	0.7062	0.0	0.0	0.0161	
relâchement	N	0.0	0.0	0.0	0.0	1.6042	0.0	0.0333	
relâcher	V	0.3983	1.1107	0.0	1.6517	6.2023	0.0	2.3736	
relève	N	0.0	0.0	0.4092	0.0	0.0	0.0	0.0377	
reléguer	V	0.0	0.0	0.4732	0.0	6.2023	12.9876	1.4214	
remaniement	N	0.0	0.0	0.0	9.0831	0.0	0.0	0.2074	
remariage	N	0.4996	0.0	0.0	0.0	0.0	25.9752	0.717	
remarier	V	0.0	1.4742	0.2405	0.5285	0.0	0.0	1.2564	
remarquable	A	0.0	0.2114	2.8925	0.7062	15.7275	119.3029	7.3897	
remarquablement	ADV	0.0	0.3702	0.0	7.4055	0.0	0.0	0.897	
remarque	N	3.7284	24.237	18.4823	21.1252	0.0	0.0	18.1935	
remarquer	V	35.2667	57.4133	151.442	280.7612	40.901	19.2455	114.6917	
rembobiner	V	0.0	0.0	0.0	0.7062	0.0	0.0	0.0161	
remboursement	N	0.0	0.0	11.0916	0.0	0.0	0.0	2.1833	
rembourser	V	0.0	0.3702	7.8487	0.5755	1.6042	12.9876	4.4695	
remerciement	N	0.0	4.3468	0.2041	0.0	0.0	0.0	1.1205	
remercier	V	180.9699	87.0453	38.0981	43.6405	14.569	0.0	70.1814	
remettre	V	0.5025	67.1217	177.8376	147.7607	57.7841	48.0277	102.0943	
remise	N	0.0	1.1107	0.4732	0.7062	3.2084	9.6228	3.0404	
remiser	V	0.3158	0.0	10.9741	6.9548	6.4168	0.0	7.0374	
remonte	N	0.3983	0.0	0.0	0.0	0.0	0.0	0.0077	
remonter	V	56.6556	49.7844	85.6375	50.2996	46.1803	28.8683	67.1758	
remontée	N	0.0	0.3209	0.0	0.0	0.0	0.0	0.0162	
remords	N	0.0	0.2117	4.4956	0.5285	3.2084	0.0	3.0698	
rempailleur	N	0.0	0.0	0.2916	0.0	0.0	0.0	0.0268	
rempart	N	0.0	0.3228	5.4944	0.0	19.6566	0.0	4.4237	
remplacement	N	0.0	0.0	0.0	0.0	1.6042	19.2455	0.4426	
remplacer	V	41.0039	41.0359	80.4656	45.5825	95.8239	72.0284	69.3754	
remplaçable	A	0.0	0.0	0.0	0.7062	0.0	0.0	0.0161	
remplaçant	N	0.0	0.247	0.0	0.0	0.0	0.0	0.0125	
remplier	V	0.0	4.8012	2.952	0.0	41.5144	9.6228	7.155	
remplir	V	15.9955	80.0085	46.1109	36.7557	86.9786	6.4938	54.0466	
remplissage	N	0.0	0.0	0.0	1.5139	0.0	0.0	0.0346	
remplissez	PREP	0.0	0.4234	0.0	0.0	0.0	0.0	0.0214	
remporter	V	7.7501	42.7816	16.362	3.0277	3.1012	0.0	21.8106	
remuant	A	0.0	0.0	0.0	0.0	6.1515	0.0	0.1083	
remuer	V	0.0	18.7785	9.2393	10.0828	0.0	0.0	14.6529	
remède	N	0.0	0.5054	0.0	3.0277	0.0	28.8683	1.6837	
remédier	V	0.0	0.0	1.8673	1.5139	24.3636	0.0	2.8533	
renaissance	A	0.0	0.0	0.4521	0.0	0.0	0.0	0.0416	
renaissance	N	1.005	8.899	2.8989	0.0	3.1012	0.0	4.4714	
renaissant	A	0.0	0.0	0.7236	0.0	0.0	0.0	0.0666	
renard	N	0.0	0.7405	3.5433	0.0	0.0	0.0	1.478	
renaître	V	0.0	0.0	6.8865	0.0	25.3674	0.0	3.6545	
renchérir	V	0.0	0.0	7.9095	0.0	16.8923	0.0	3.4698	
renchérissement	N	0.0	0.0	0.5833	0.0	0.0	0.0	0.0537	
rencontre	N	149.9405	62.9909	130.3183	36.584	98.7714	6.4938	98.1675	
rencontrer	V	379.0156	451.7781	285.5185	276.5064	108.4254	112.7361	313.0035	
rendant	N	0.0	0.0	0.0	1.6517	0.0	0.0	0.0377	
rendement	N	0.0	0.0	0.1637	0.0	13.3747	0.0	0.8747	
rendez - vous	N	0.0	0.2527	0.0	0.0	0.0	0.0	0.0128	
rendez-vous	N	20.0578	24.954	102.4324	43.747	8.2019	19.2455	52.5199	
rendormir	V	0.0	2.0673	0.1637	0.0	0.0	0.0	0.9564	
rendre	V	108.8172	419.1774	580.8365	365.4793	513.2795	283.7778	415.9188	
rendre compter	V	0.0	14.3399	24.4979	24.7302	1.6042	2.0587	17.7044	
rendre visiter	V	0.0	0.0	0.0	0.2167	0.0	0.0	0.0049	
renfermer	V	0.5081	0.0	0.2041	0.0	6.2023	0.0	0.7627	
renforcement	N	0.0	0.0	0.4081	0.0	43.9774	0.0	2.877	
renforcer	V	0.0	0.0	19.528	6.3561	225.468	87.2723	30.5871	
renfort	N	0.0	0.9626	0.0	0.0	0.0	0.0	0.0486	
renfrogner	V	0.0	0.0	0.0	0.0	4.101	0.0	0.0722	
rengainez	PREP	0.0	0.0	0.0	2.1187	0.0	0.0	0.0484	
renier	V	0.0	0.0	0.1812	0.0	4.8126	0.0	0.737	
renne	N	0.0	0.0	0.2366	0.0	0.0	0.0	0.0349	
renom	N	0.0	0.0	0.2405	0.0	0.0	0.0	0.0221	
renommer	V	0.4014	0.0	0.2916	0.0	0.0	0.0	0.261	
renommée	N	0.0	0.0	1.0854	0.0	0.0	0.0	0.0999	
renoncement	N	0.0	0.0	0.0	0.0	4.101	0.0	0.0722	
renoncer	V	0.7967	38.81	29.0621	46.7114	33.3358	0.0	30.5228	
renouer	V	0.0	0.0	2.0405	0.0	15.6669	0.0	1.7342	
renouveau	N	0.0	0.0	1.809	0.0	0.0	0.0	0.1665	
renouvelable	A	0.0	0.0	4.3283	0.0	10.2669	181.8261	8.1897	
renouveler	V	0.0	2.2322	6.4291	48.5202	6.2023	64.3237	12.8452	
renouvellement	N	0.0	0.0	1.0854	0.0	0.0	39.0192	1.4389	
rens	N	0.0	0.1235	0.0	0.0	0.0	0.0	0.0062	
renseignement	N	0.5197	5.1904	4.7798	0.0	4.101	0.0	4.0472	
renseigner	V	14.1058	1.6171	20.2531	0.0	0.0	0.0	9.7643	
rentabilité	N	0.0	0.0	2.5949	0.0	25.3674	9.6228	3.1649	
rentable	A	0.0	0.0	1.8838	1.5139	19.6566	0.0	2.5687	
rente	N	0.0	0.0	2.7658	0.0	0.0	0.0	0.5031	
rentraire	V	2.652	2.2578	0.2916	7.5366	0.0	0.0	3.0653	
rentrant	N	0.0	0.5168	0.0	0.0	0.0	0.0	0.0261	
rentrayer	V	0.0	0.0	0.6122	3.5796	0.0	0.0	1.1611	
rentrer	V	753.5729	345.2826	249.8352	173.516	121.491	43.6102	310.8497	
rentré	A	0.0	0.0	0.0	0.7062	0.0	0.0	0.0161	
rentrée	N	6.072	18.5933	12.0441	8.4175	0.0	0.0	12.2468	
renversant	A	0.0	0.247	0.0	0.0	0.0	0.0	0.0125	
renverse	N	0.0	0.0	0.1155	0.0	0.0	0.0	0.0106	
renversement	N	0.0	0.0	0.0	0.0	0.0	19.2455	0.0468	
renverser	V	0.0	5.3384	8.9978	19.5415	30.0911	0.0	11.8428	
renvoi	N	0.0	0.5168	0.0	0.0	0.0	0.0	0.0261	
renvoyer	V	1.0953	13.3895	16.1156	37.2626	56.5881	67.5905	26.1572	
renâcler	V	0.0	0.0	0.0	0.7062	0.0	0.0	0.0161	
reparaître	V	0.0	0.5168	0.2295	1.1509	0.0	0.0	1.0293	
reparler	V	0.0	1.1107	0.0	0.8949	0.0	0.0	0.5387	
repartir	V	78.5367	83.1682	28.2695	46.9956	6.1515	0.0	55.3846	
repas	N	95.7035	143.5281	101.9038	53.4054	12.4046	0.0	90.191	
repassage	N	0.0	0.0	0.0	0.0	4.8126	0.0	0.0998	
repasser	V	0.0	3.6034	3.4324	0.0	9.3035	9.6228	4.1886	
repasseur	N	0.0	0.0	0.8749	0.0	0.0	0.0	0.0805	
repeigner	V	0.0	0.0	0.0	0.8949	0.0	0.0	0.0204	
repeindre	V	1.718	0.0	0.0	0.0	0.0	0.0	0.0331	
repenser	V	0.0	2.0792	0.1637	50.7657	0.0	0.0	6.9674	
repentir	V	0.0	0.0	0.6802	1.6517	3.2084	0.0	1.5098	
replacer	V	7.6622	0.0	0.9618	18.1101	0.0	0.0	5.4752	
replanter	V	0.0	0.0	3.7826	0.0	0.0	0.0	0.6722	
repleurer	V	0.0	0.0	0.0	0.0	3.2084	0.0	0.0665	
repli	N	0.0	0.0	1.0854	0.0	16.4039	0.0	1.7686	
replier	V	0.0	5.8751	5.6514	3.8221	34.728	0.0	8.654	
reportage	N	0.0	15.5007	9.5228	0.0	0.0	0.0	5.605	
reporter	N	0.5197	0.0	5.2284	11.5619	1.6042	0.0	5.3387	
reporter	V	0.2541	0.0	8.0709	28.1877	0.0	0.0	6.5293	
repos	N	0.5025	23.5053	16.2562	0.7062	3.2084	58.4441	17.1661	
repose	N	0.0	0.0	0.0	0.5755	0.0	0.0	0.0349	
reposer	V	143.4803	58.4008	52.8999	81.0728	71.8069	53.8043	75.7094	
repositionner	V	0.0	0.0	0.0	0.0	6.1515	0.0	0.1083	
repousse	N	0.0	0.3469	0.1155	0.0	0.0	0.0	0.3116	
repousser	V	0.0	5.9638	9.749	2.0121	45.6318	19.4814	13.1377	
repoussoir	N	0.0	0.0	0.0	0.0	2.0505	0.0	0.0361	
reprendre	V	115.7173	190.6521	294.7118	172.4355	191.5891	76.982	217.7491	
reprendre pied	V	0.0	0.0	0.0	0.0	2.0505	0.0	0.0361	
reprise	N	0.0	4.4643	0.1507	30.7253	15.7275	38.491	9.8909	
reproche	N	0.5197	4.5051	5.4339	6.1216	0.0	0.0	5.9911	
reprocher	V	0.0	0.0	35.131	10.3096	0.0	19.4814	11.4667	
reproductif	A	0.0	0.0	0.7236	0.0	0.0	6.176	0.87	
reproduction	N	0.0	4.3641	13.5932	8.1945	34.728	0.0	11.8524	
reproduire	V	0.0	0.5054	2.6142	1.1509	88.4395	0.0	8.3274	
reprogrammation	N	0.0	0.0	3.6124	0.0	0.0	0.0	0.6555	
représentant	N	0.6621	0.0	26.4369	2.3018	15.5058	56.3681	13.8053	
représentatif	A	0.0	0.0	11.5832	9.4106	28.892	0.0	7.7443	
représentation	N	4.3476	0.2527	30.6046	12.2423	231.3743	244.7505	49.4329	
représenter	V	53.8228	75.371	195.8735	59.0128	315.2567	126.0969	139.7596	
représenté	N	0.0	0.0	0.1155	0.0	0.0	0.0	0.0106	
reptation	N	0.0	0.0	0.0	0.0	9.3035	0.0	0.1638	
reptile	N	0.9991	0.0	0.0	0.0	1.6042	28.8683	1.2614	
repère	N	0.0	0.0	1.0854	4.6037	0.0	0.0	1.7462	
repérable	A	0.0	0.0	0.0	0.0	0.0	19.2455	0.0468	
repérage	N	0.2541	0.0	0.0	0.0	2.0505	57.7365	1.6476	
repérer	V	0.0	0.0	6.2089	0.0	9.3035	9.6228	3.236	
repêcher	V	0.0	0.0	0.6884	0.0	0.0	0.0	0.0634	
requin	N	0.0	0.0	0.6802	0.0	0.0	0.0	0.0626	
requérir	V	0.0	0.0	0.0	0.0	31.4551	0.0	1.1332	
requête	N	0.0	0.0	3.6886	0.7062	0.0	0.0	1.3032	
res	V	0.0	0.0	0.0	0.0	0.0	19.2455	0.0468	
resonger	V	0.0	0.0	0.0	0.0	3.2084	0.0	0.0665	
respect	N	3.5922	23.5555	33.7818	27.0459	81.5787	25.9752	36.1465	
respectable	A	0.0	0.0	1.0854	0.0	24.7899	57.0668	4.2386	
respecter	V	106.065	13.1468	64.395	1.4125	104.6709	43.6102	54.664	
respectif	A	0.0	0.0	0.1155	14.5038	8.2019	0.0	3.1476	
respectivement	ADV	0.0	0.3702	0.5833	3.0277	6.2023	9.6228	2.9135	
respectueux	A	0.7967	7.1962	0.4152	4.7828	9.8488	9.6228	6.0227	
respiration	N	0.0	1.4809	1.7206	0.8949	12.4046	0.0	3.6326	
respiratoire	A	0.0	0.0	0.0	0.0	51.8789	0.0	2.0337	
respirer	V	0.3983	24.396	9.9661	19.09	27.9104	48.1138	22.0678	
resplendir	V	0.0	0.0	0.0	1.5139	0.0	0.0	0.0346	
responsabiliser	V	0.0	0.2117	0.0	0.0	0.0	0.0	0.0107	
responsabilite	N	7.6747	19.5974	8.6796	30.9142	72.1715	6.4938	27.8954	
responsable	A	15.0584	18.6293	26.0661	40.6538	187.4576	51.9503	47.3084	
responsable	N	25.7933	18.3236	45.2315	11.2845	107.8451	72.7833	46.2315	
response	X	0.0	0.0	0.2405	0.0	0.0	0.0	0.0221	
ressemblance	N	0.0	0.0	0.0	25.5991	0.0	2.0587	2.2298	
ressembler	V	96.1618	89.1092	125.4479	88.8904	112.0504	19.2455	103.0063	
ressentiment	N	0.0	0.0	0.0	6.0554	0.0	0.0	0.1383	
